SBI_Historical_Data Price,LUPN_Historical_Data Price,CIPL_Historical_Data Price,KTKM_Historical_Data Price,LART_Historical_Data Price,TISC_Historical_Data Price,WIPR_Historical_Data Price,BOSH_Historical_Data Price,JSTL_Historical_Data Price,SUN_Historical_Data Price,BHEL_Historical_Data Price,HDFC_Historical_Data Price,INFY_Historical_Data Price,TTPW_Historical_Data Price
0.00953260448628199,0.0014431452971977346,0.009558172782354142,0.006717687074829932,0.012916724787278563,0.09072628194784077,0.0008531007843787767,0.01590649329816381,0.022051135823590917,0.0003855479493132962,0.007932730445819451,0.0012318115328354773,0.00022109917877447888,0.04587155963302752
0.009979445321576453,0.001428903731764862,0.009912179181700592,0.006547619047619047,0.013188729250941552,0.0940281277541242,0.0007346145643261687,0.01590649329816381,0.022835281817317744,0.0003684124848993719,0.007588978793167275,0.0008212076885569849,0.00022109917877447888,0.0464613368283093
0.010247549822753135,0.001386179035466245,0.009735175982027366,0.006547619047619047,0.01308411214953271,0.09961395712565634,0.0007583118083366903,0.01590649329816381,0.024015461141209647,0.00041125114593418266,0.007403881749431487,0.0007185567274873622,0.00022109917877447888,0.047116644823066836
0.013762697727069615,0.0014431452971977346,0.009558172782354142,0.006547619047619047,0.013621146603431443,0.10421916311863061,0.0007820090523472119,0.015942950995386278,0.02498970313341571,0.00041125114593418266,0.00811782748955524,0.0012318115328354773,0.0002132027795325332,0.05026212319790301
0.015579850457267118,0.0014431452971977346,0.009667097828306897,0.006547619047619047,0.013948946854512485,0.1098174054443217,0.0008294035403682551,0.01597940869260875,0.025187719798498244,0.00039411568152025836,0.007747633402083663,0.0015397644160443453,0.00022899557801642456,0.05347313237221493
0.015877744347463432,0.0014716284280634792,0.009367553951936823,0.006547619047619047,0.013300320825777654,0.10521219945134741,0.0007346145643261687,0.01590649329816381,0.024015461141209647,0.0004283866103481069,0.007747633402083663,0.0018220545589858088,0.00026847757422615294,0.054718217562254264
0.016711847240013112,0.0014431452971977346,0.009449247736401389,0.006547619047619047,0.013565350816013393,0.10487704968905551,0.0007346145643261687,0.01590649329816381,0.02323131514748281,0.0004455220747620312,0.007403881749431487,0.001642415377113968,0.0002447883765003159,0.05661861074705111
0.017545950132562778,0.0014431452971977346,0.009558172782354142,0.00651669758812616,0.013948946854512485,0.11015255520661363,0.0007583118083366903,0.015942950995386278,0.022447169153755983,0.0004455220747620312,0.007588978793167275,0.0017194035979161864,0.00023689197725837023,0.05530799475753604
0.01712889868628795,0.0014431452971977346,0.009367553951936823,0.00651669758812616,0.013837355279676387,0.1071858591626221,0.0008057062963577335,0.01601586638983122,0.022051135823590917,0.0004369543425550691,0.007747633402083663,0.0017707290784509968,0.00022899557801642456,0.054062909567496716
0.01686079418511127,0.0014146621663319898,0.008972700660358091,0.006447124304267162,0.0135165295020226,0.1055349362594804,0.0008057062963577335,0.01590649329816381,0.021465006494946617,0.0004369543425550691,0.007588978793167275,0.0017450663381835924,0.00022109917877447888,0.054062909567496716
0.016294795793738274,0.0014431452971977346,0.008795697460684865,0.006447124304267162,0.013300320825777654,0.1068507094003302,0.0008057062963577335,0.01590649329816381,0.021266989829864084,0.0004283866103481069,0.007403881749431487,0.0018220545589858088,0.00020530638029058753,0.054062909567496716
0.015996901903541957,0.0013244655852571313,0.008169378446456533,0.006307977736549166,0.01308411214953271,0.10949466863618873,0.0008057062963577335,0.01590649329816381,0.01793238918987422,0.0004283866103481069,0.007747633402083663,0.0021300074421946786,0.00022899557801642456,0.05281782437745739
0.015311745956090438,0.0013529487161228761,0.007883450200830554,0.006238404452690168,0.013028316362114661,0.11475776119958792,0.0007583118083366903,0.01590649329816381,0.02224915248867345,0.0004026834137272205,0.007588978793167275,0.0022326584032643015,0.00022109917877447888,0.05281782437745739
0.015877744347463432,0.0012105330617941522,0.007665600108925045,0.006029684601113172,0.013837355279676387,0.11015255520661363,0.0007346145643261687,0.01590649329816381,0.021853119158508384,0.0004283866103481069,0.007403881749431487,0.002489285805938359,0.00022899557801642456,0.05661861074705111
0.01516279901099229,0.001239016192659897,0.006467424603444755,0.005960111317254174,0.013676942390849491,0.11047529201474658,0.0006872200763051255,0.01590649329816381,0.022051135823590917,0.0004283866103481069,0.007218784705695701,0.002463623065670953,0.00022899557801642456,0.05530799475753604
0.015877744347463432,0.0013244655852571313,0.007161821771393561,0.005960111317254174,0.013893151067094435,0.11146832834746342,0.0006161283442735607,0.015942950995386278,0.02224915248867345,0.0004626575391759555,0.007588978793167275,0.0027202504683450104,0.00022109917877447888,0.05596330275229357
0.015877744347463432,0.0012674993235256419,0.007842603308598272,0.005929189857761287,0.013837355279676387,0.11146832834746342,0.0005450366122419965,0.01601586638983122,0.022051135823590917,0.0004455220747620312,0.007218784705695701,0.002617599507275388,0.00022109917877447888,0.05786369593709043
0.018260895469033932,0.0012674993235256419,0.008468922322826604,0.006029684601113172,0.013997768168503278,0.11212621491788832,0.0005213393682314748,0.016271070270388512,0.02224915248867345,0.0004283866103481069,0.007403881749431487,0.002437960325403547,0.00018161718256475055,0.05596330275229357
0.017426792576484256,0.0012817408889585142,0.008319150384641568,0.006238404452690168,0.014053563955921328,0.1098174054443217,0.00045024763619991006,0.016307527967610983,0.02224915248867345,0.0004283866103481069,0.007218784705695701,0.002437960325403547,0.00018161718256475055,0.05530799475753604
0.01697995174118979,0.0012674993235256419,0.008169378446456533,0.006269325912183055,0.013997768168503278,0.10949466863618873,0.0004739448802104317,0.01597940869260875,0.02224915248867345,0.0004283866103481069,0.0070601300967793115,0.002335309364333924,0.00018161718256475055,0.05530799475753604
0.016294795793738274,0.0012105330617941522,0.007924297093062836,0.00616883116883117,0.01373273817826754,0.10752100892491405,0.0005213393682314748,0.01597940869260875,0.022051135823590917,0.0004283866103481069,0.00811782748955524,0.0024122975851361404,0.00014213518635502217,0.04967234600262123
0.014745747564717452,0.0011630611770179111,0.0071890530328817485,0.006137909709338281,0.013460733714604546,0.10487704968905551,0.0006161283442735607,0.01590649329816381,0.021465006494946617,0.0004455220747620312,0.006689936009307737,0.0022326584032643015,0.00011844598862918512,0.04587155963302752
0.013911644672167774,0.0011488196115850386,0.0070801279869289946,0.006029684601113172,0.013404937927186496,0.10323853974007273,0.0006872200763051255,0.01597940869260875,0.021465006494946617,0.0004198188781411448,0.006689936009307737,0.002514948546205765,0.00010265319014529376,0.0464613368283093
0.01516279901099229,0.0011773027424507834,0.006835046633535299,0.005960111317254174,0.013349142139768448,0.1071858591626221,0.0007346145643261687,0.01590649329816381,0.02106897316478155,0.0004283866103481069,0.006875033053043524,0.002335309364333924,0.00011054958938723944,0.047116644823066836
0.01447764306354077,0.0011773027424507834,0.006685274695350263,0.005929189857761287,0.013300320825777654,0.10521219945134741,0.0007109173203156471,0.015942950995386278,0.02106897316478155,0.0004283866103481069,0.006875033053043524,0.002437960325403547,0.0001263423878711308,0.04587155963302752
0.013345646280794777,0.0011773027424507834,0.006835046633535299,0.005720470006184293,0.013028316362114661,0.10356127654820571,0.0008531007843787767,0.01590649329816381,0.020878877166302316,0.00041125114593418266,0.00811782748955524,0.0023866348448687365,0.00014213518635502217,0.04587155963302752
0.011796598051773955,0.001091853349853549,0.0062495745115392475,0.005032467532467532,0.012540103222206722,0.09994910688794828,0.0007583118083366903,0.01590649329816381,0.02048284383613725,0.0004026834137272205,0.0070601300967793115,0.0019247055200554315,0.00014213518635502217,0.042070773263433815
0.011945544996872113,0.001053875842032556,0.005773027435495948,0.005140692640692641,0.01243548612079788,0.10060699345837316,0.0010426787364629494,0.015942950995386278,0.020094731172575483,0.0004198188781411448,0.006689936009307737,0.0017194035979161864,0.00014213518635502217,0.04141546526867628
0.011230599660400969,0.0010633702189878043,0.00490162706787392,0.005341682127396413,0.01243548612079788,0.09895607055523144,0.0011137704684945143,0.015942950995386278,0.020284827171054717,0.0004283866103481069,0.006689936009307737,0.0018990427797880255,0.0001658243840808592,0.04266055045871559
0.012064702552950637,0.001053875842032556,0.004438695622574716,0.005380333951762523,0.012540103222206722,0.09994910688794828,0.0011848622005260784,0.01597940869260875,0.020284827171054717,0.00041125114593418266,0.006161087312919773,0.0022069956629968955,0.00017372078332280488,0.04397116644823066
0.012630700944323633,0.0010681174074654285,0.004874395806385732,0.005581323438466295,0.012812107685869715,0.10158761683693103,0.0012559539325576433,0.01590649329816381,0.020284827171054717,0.0004198188781411448,0.006161087312919773,0.0024122975851361404,0.00015792798483891353,0.04587155963302752
0.013047752390598471,0.0011060949152864215,0.005337327251684935,0.005581323438466295,0.013132933463523504,0.10027184369608123,0.0011611649565155574,0.01590649329816381,0.020094731172575483,0.0004283866103481069,0.005817335660267597,0.002463623065670953,0.0001658243840808592,0.0464613368283093
0.014745747564717452,0.0011298308576745421,0.005664102389543197,0.005759121830550402,0.013621146603431443,0.10158761683693103,0.0009715870044313847,0.01590649329816381,0.020284827171054717,0.0004283866103481069,0.005288486963879634,0.002976877871019068,0.00015792798483891353,0.048361730013106154
0.015013852065894132,0.0011345780461521663,0.006508271495677037,0.0058286951144093995,0.013188729250941552,0.10587008602177231,0.0009004952723998199,0.01601586638983122,0.020284827171054717,0.0004369543425550691,0.006161087312919773,0.002643262247542794,0.00015792798483891353,0.047116644823066836
0.01489469450981561,0.001428903731764862,0.00722989992511403,0.005929189857761287,0.01308411214953271,0.10587008602177231,0.0006872200763051255,0.015942950995386278,0.02048284383613725,0.00047979300358987965,0.006346184356655561,0.0025406112864731693,0.00015792798483891353,0.0464613368283093
0.015877744347463432,0.0014146621663319898,0.007733678262645517,0.005960111317254174,0.013132933463523504,0.1085016323034719,0.0009004952723998199,0.01590649329816381,0.020680860501219783,0.00047979300358987965,0.006161087312919773,0.002643262247542794,0.00015792798483891353,0.04587155963302752
0.016711847240013112,0.0014336509202424862,0.008210225338688815,0.006068336425479283,0.0135165295020226,0.11047529201474658,0.0009004952723998199,0.01590649329816381,0.021465006494946617,0.0005140639324177282,0.007218784705695701,0.0027459132086124164,0.00011844598862918512,0.04777195281782437
0.016711847240013112,0.0013529487161228761,0.008060453400503778,0.006238404452690168,0.013300320825777654,0.11113317858517148,0.0009004952723998199,0.01590649329816381,0.021465006494946617,0.0005140639324177282,0.0070601300967793115,0.0026689249878101983,0.00011844598862918512,0.048361730013106154
0.016711847240013112,0.0013671902815557484,0.007624753216692763,0.006207482993197279,0.0135165295020226,0.11344198805873808,0.0009241925164103415,0.01590649329816381,0.02166302316002915,0.0005311993968316525,0.0070601300967793115,0.002643262247542794,0.00013423878711307647,0.04777195281782437
0.01686079418511127,0.0013671902815557484,0.007270746817346314,0.006269325912183055,0.013781559492258334,0.11310683829644617,0.0009241925164103415,0.01590649329816381,0.021465006494946617,0.0005140639324177282,0.006875033053043524,0.0027202504683450104,0.00011844598862918512,0.048361730013106154
0.01697995174118979,0.0013671902815557484,0.007270746817346314,0.006307977736549166,0.013621146603431443,0.11278410148831318,0.0009715870044313847,0.015942950995386278,0.021266989829864084,0.0005140639324177282,0.006531281400391348,0.0026945877280776043,0.00013423878711307647,0.048361730013106154
0.016145848848640114,0.0013529487161228761,0.007270746817346314,0.007065553494124922,0.01545543311479983,0.11738930748128747,0.0009241925164103415,0.016380443362055925,0.02166302316002915,0.0004969284680038039,0.006346184356655561,0.0026945877280776043,0.00015792798483891353,0.04587155963302752
0.017843844022759094,0.0012959824543913865,0.006835046633535299,0.0066171923314780464,0.015350816013390988,0.11836993085984535,0.0009241925164103415,0.016416901059278392,0.021266989829864084,0.0004540898069689934,0.006689936009307737,0.002822901429414633,0.00013423878711307647,0.04777195281782437
0.018409842414132092,0.001239016192659897,0.006208727619306963,0.0066171923314780464,0.01529502022597294,0.11902781743027024,0.0009004952723998199,0.015942950995386278,0.02106897316478155,0.00047122527138291747,0.006875033053043524,0.0027972386891472268,0.00014213518635502217,0.047116644823066836
0.015996901903541957,0.0011915443078836557,0.0058547212199605144,0.006377551020408163,0.013997768168503278,0.11179106515559638,0.0009004952723998199,0.01597940869260875,0.020284827171054717,0.0004455220747620312,0.006689936009307737,0.002643262247542794,0.00014213518635502217,0.04456094364351244
0.015013852065894132,0.0011915443078836557,0.006508271495677037,0.0060992578849721705,0.013837355279676387,0.10817889549533895,0.0009004952723998199,0.01590649329816381,0.021266989829864084,0.0004626575391759555,0.006161087312919773,0.0027459132086124164,0.00015003158559696785,0.04397116644823066
0.014596800619619293,0.0011915443078836557,0.006426577711212471,0.006068336425479283,0.013460733714604546,0.1085016323034719,0.000947889760420863,0.015942950995386278,0.02106897316478155,0.0004969284680038039,0.0070601300967793115,0.0027202504683450104,0.00015792798483891353,0.04397116644823066
0.015877744347463432,0.0011915443078836557,0.007338824971066784,0.006137909709338281,0.013781559492258334,0.11244895172602128,0.0009715870044313847,0.01590649329816381,0.021266989829864084,0.0004969284680038039,0.006689936009307737,0.002822901429414633,0.00015003158559696785,0.04456094364351244
0.014030802228246295,0.0011773027424507834,0.007052896725440807,0.006137909709338281,0.013300320825777654,0.1065279725921972,0.000947889760420863,0.01590649329816381,0.02106897316478155,0.0005483348612455767,0.006531281400391348,0.0028742269099494453,0.00015003158559696785,0.04397116644823066
0.015013852065894132,0.001172555553973159,0.007120974879161276,0.0060992578849721705,0.013404937927186496,0.11015255520661363,0.0010426787364629494,0.01608878178427616,0.02106897316478155,0.0005740380578664633,0.006689936009307737,0.002822901429414633,0.0001658243840808592,0.04397116644823066
0.014596800619619293,0.001158313988540287,0.0070801279869289946,0.0060992578849721705,0.013349142139768448,0.11015255520661363,0.0010426787364629494,0.01590649329816381,0.02106897316478155,0.0005654703256595011,0.006161087312919773,0.0027972386891472268,0.0001658243840808592,0.04266055045871559
0.014745747564717452,0.0011488196115850386,0.006971202940976241,0.006068336425479283,0.013188729250941552,0.11146832834746342,0.0010426787364629494,0.01590649329816381,0.021266989829864084,0.0005826057900734252,0.005288486963879634,0.0027715759488798225,0.00017372078332280488,0.04397116644823066
0.01516279901099229,0.0011298308576745421,0.006726121587582545,0.006029684601113172,0.013300320825777654,0.11081044177703853,0.001018981492452428,0.01590649329816381,0.020680860501219783,0.0005740380578664633,0.006875033053043524,0.0027459132086124164,0.00017372078332280488,0.043315858453473126
0.015311745956090438,0.0010776117844206767,0.006644427803117979,0.005859616573902288,0.01308411214953271,0.10949466863618873,0.0009952842484419063,0.015942950995386278,0.020284827171054717,0.0005311993968316525,0.006531281400391348,0.0028485641696820393,0.0001658243840808592,0.04266055045871559
0.015311745956090438,0.0011108421037640457,0.006181496357818775,0.0058286951144093995,0.013404937927186496,0.1098174054443217,0.001137467712505036,0.01590649329816381,0.020094731172575483,0.0005397671290386147,0.006531281400391348,0.0027972386891472268,0.00017372078332280488,0.042070773263433815
0.015311745956090438,0.0010823589728983008,0.005922799373680986,0.005689548546691404,0.013621146603431443,0.11113317858517148,0.0010426787364629494,0.01590649329816381,0.01989671450749295,0.00047122527138291747,0.006346184356655561,0.0030538660918212846,0.0001658243840808592,0.042070773263433815
0.015460692901188596,0.0010966005383311734,0.005704949281775479,0.005720470006184293,0.013837355279676387,0.11310683829644617,0.0010663759804734711,0.01590649329816381,0.019310585178848653,0.0004369543425550691,0.006346184356655561,0.003002540611286474,0.00017372078332280488,0.04141546526867628
0.016145848848640114,0.0010776117844206767,0.005596024235822725,0.005581323438466295,0.013893151067094435,0.11376472486687107,0.0010426787364629494,0.01590649329816381,0.019500681177327884,0.0004455220747620312,0.0056322386165318095,0.002976877871019068,0.00017372078332280488,0.042070773263433815
0.01686079418511127,0.0010681174074654285,0.005378174143917217,0.00548082869511441,0.01416515553075743,0.11442261143729597,0.0011137704684945143,0.015942950995386278,0.018914551848683587,0.0004283866103481069,0.006002432704003384,0.003130854312623503,0.00015003158559696785,0.042070773263433815
0.015728797402365276,0.0010348870881220597,0.005555177343590443,0.005272108843537415,0.01373273817826754,0.11244895172602128,0.0011137704684945143,0.015942950995386278,0.019698697842410417,0.0004198188781411448,0.006002432704003384,0.0031051915723560967,0.00014213518635502217,0.040825688073394484
0.015311745956090438,0.0010633702189878043,0.005337327251684935,0.005241187384044527,0.013404937927186496,0.11047529201474658,0.0010900732244839926,0.01590649329816381,0.019310585178848653,0.00037698021710633406,0.005817335660267597,0.0031051915723560967,0.00015003158559696785,0.040825688073394484
0.01489469450981561,0.0009684264494353218,0.005228402205732181,0.005210265924551639,0.013349142139768448,0.107843745733047,0.0010663759804734711,0.01597940869260875,0.019500681177327884,0.00035984475269240976,0.005473584007615422,0.0030795288320886907,0.00015003158559696785,0.040825688073394484
0.01516279901099229,0.0009731736379129459,0.004942473960106201,0.005102040816326531,0.0135165295020226,0.1098174054443217,0.0011137704684945143,0.01590649329816381,0.019500681177327884,0.0003855479493132962,0.005103389920143846,0.003002540611286474,0.00015003158559696785,0.039515072083879416
0.015311745956090438,0.0009589320724800736,0.004792702021921166,0.005102040816326531,0.013621146603431443,0.11146832834746342,0.0011137704684945143,0.015942950995386278,0.019310585178848653,0.00037698021710633406,0.005473584007615422,0.0030538660918212846,0.00015003158559696785,0.038269986893840105
0.015311745956090438,0.0009589320724800736,0.0046156988222479396,0.005032467532467532,0.013565350816013393,0.11047529201474658,0.0011611649565155574,0.01590649329816381,0.01911256851376612,0.00035984475269240976,0.00475963826749167,0.0031051915723560967,0.00015003158559696785,0.036369593709043246
0.015996901903541957,0.0009541848840024493,0.00454762066852747,0.004962894248608535,0.0135165295020226,0.11015255520661363,0.0011848622005260784,0.01590649329816381,0.01911256851376612,0.0003855479493132962,0.005288486963879634,0.003156517052890909,0.00014213518635502217,0.03571428571428571
0.016145848848640114,0.0009446905070472011,0.0045067737762951865,0.004893320964749537,0.01373273817826754,0.11212621491788832,0.0011848622005260784,0.01590649329816381,0.018914551848683587,0.00039411568152025836,0.005473584007615422,0.003182179793158313,0.00014213518635502217,0.03571428571428571
0.015996901903541957,0.0009351961300919528,0.004983320852338486,0.004893320964749537,0.013565350816013393,0.11047529201474658,0.001137467712505036,0.015942950995386278,0.019310585178848653,0.00039411568152025836,0.005103389920143846,0.003182179793158313,0.00015003158559696785,0.036369593709043246
0.016145848848640114,0.0009969095803010666,0.004833548914153447,0.004931972789115647,0.013565350816013393,0.11244895172602128,0.0011611649565155574,0.01623461257316604,0.019310585178848653,0.00039411568152025836,0.006346184356655561,0.003130854312623503,0.00015003158559696785,0.036369593709043246
0.016145848848640114,0.0009731736379129459,0.004874395806385732,0.004862399505256649,0.013460733714604546,0.11212621491788832,0.0012085594445366001,0.01590649329816381,0.01911256851376612,0.0004283866103481069,0.005817335660267597,0.0031051915723560967,0.00015003158559696785,0.036369593709043246
0.015996901903541957,0.0009541848840024493,0.004833548914153447,0.0050015460729746445,0.0135165295020226,0.1098174054443217,0.0011137704684945143,0.015942950995386278,0.01911256851376612,0.00041125114593418266,0.005473584007615422,0.0031051915723560967,0.00015792798483891353,0.036369593709043246
0.015996901903541957,0.0009209545646590805,0.004833548914153447,0.004862399505256649,0.013300320825777654,0.1098174054443217,0.0012322566885471218,0.01590649329816381,0.01911256851376612,0.00041125114593418266,0.005288486963879634,0.003130854312623503,0.00015003158559696785,0.036369593709043246
0.016294795793738274,0.0009541848840024493,0.0046156988222479396,0.004962894248608535,0.013188729250941552,0.1098174054443217,0.0011848622005260784,0.01590649329816381,0.01911256851376612,0.0004026834137272205,0.005288486963879634,0.003182179793158313,0.0001658243840808592,0.036369593709043246
0.016145848848640114,0.0009446905070472011,0.0047246238682006935,0.00483147804576376,0.013404937927186496,0.11015255520661363,0.001137467712505036,0.015942950995386278,0.01911256851376612,0.00041125114593418266,0.004944735311227458,0.0030538660918212846,0.00019740998104864185,0.03761467889908257
0.016562900294914952,0.0009304489416143288,0.004574851930015658,0.004792826221397649,0.013621146603431443,0.1098174054443217,0.0010426787364629494,0.01590649329816381,0.01911256851376612,0.0004026834137272205,0.00475963826749167,0.0031051915723560967,0.0001658243840808592,0.03702490170380078
0.018111948523935776,0.0009304489416143288,0.004357001838110151,0.004622758194186766,0.014109359743339376,0.11015255520661363,0.0009241925164103415,0.01590649329816381,0.01911256851376612,0.0003855479493132962,0.00404569252736792,0.003130854312623503,0.00017372078332280488,0.03761467889908257
0.01882689386040692,0.0009446905070472011,0.005596024235822725,0.004483611626468769,0.014806807086065,0.11113317858517148,0.0009241925164103415,0.01700022421483792,0.018914551848683587,0.0004455220747620312,0.004415886614839494,0.003156517052890909,0.0001658243840808592,0.03761467889908257
0.019660996752956596,0.0009209545646590805,0.005487099189869971,0.004483611626468769,0.014974194448319152,0.11179106515559638,0.0009241925164103415,0.01718251270095027,0.018914551848683587,0.0004369543425550691,0.004415886614839494,0.0032335052736931253,0.00015003158559696785,0.038269986893840105
0.02094194048080074,0.0009304489416143288,0.005269249097964463,0.0044526901669758815,0.015023015762309945,0.11344198805873808,0.0009241925164103415,0.016635647242613214,0.01911256851376612,0.0004455220747620312,0.004574541223755884,0.003361818975030154,0.00015792798483891353,0.038269986893840105
0.022908040156096397,0.0009304489416143288,0.005487099189869971,0.0044526901669758815,0.015023015762309945,0.11673142091086257,0.0009241925164103415,0.01619815487594357,0.018914551848683587,0.0004369543425550691,0.004415886614839494,0.0034388071958323706,0.00015003158559696785,0.03892529488859764
0.02317614465727308,0.0009162073761814565,0.005310095990196745,0.004483611626468769,0.015239224438554891,0.11836993085984535,0.0008531007843787767,0.016271070270388512,0.018423470519278902,0.0004198188781411448,0.004574541223755884,0.003361818975030154,0.00015792798483891353,0.04141546526867628
0.021210044981977417,0.0009162073761814565,0.005160324052011709,0.004653679653679654,0.01459059840982006,0.11442261143729597,0.0008531007843787767,0.016635647242613214,0.018423470519278902,0.0004283866103481069,0.004574541223755884,0.0034388071958323706,0.00014213518635502217,0.039515072083879416
0.021210044981977417,0.0009067129992262082,0.0050105521138266735,0.004692331478045764,0.014702189984656158,0.11442261143729597,0.0009241925164103415,0.016635647242613214,0.018423470519278902,0.0003855479493132962,0.004415886614839494,0.0034131444555649663,0.00014213518635502217,0.039515072083879416
0.022193094819625253,0.0008355051720618462,0.005201170944243991,0.004723252937538652,0.014918398660901102,0.11573838457814577,0.0009241925164103415,0.016635647242613214,0.018914551848683587,0.0004283866103481069,0.005473584007615422,0.0037467600790412406,0.00013423878711307647,0.040825688073394484
0.023325091602371235,0.0008355051720618462,0.005051399006058955,0.00483147804576376,0.015190403124564097,0.12067874033341194,0.0009004952723998199,0.016271070270388512,0.018423470519278902,0.00039411568152025836,0.005473584007615422,0.0036954345985064285,0.00013423878711307647,0.04521625163826998
0.022759093210998237,0.0008070220411961016,0.004983320852338486,0.0047619047619047615,0.015839029153298927,0.12298754980697858,0.0009004952723998199,0.01597940869260875,0.01793238918987422,0.0004369543425550691,0.005103389920143846,0.003849411040110863,0.00014213518635502217,0.0464613368283093
0.02430814144001907,0.0008117692296737256,0.004833548914153447,0.004962894248608535,0.01599944204212582,0.12462605975596133,0.0008531007843787767,0.01590649329816381,0.01793238918987422,0.0004369543425550691,0.005288486963879634,0.0040033874817152985,0.0001263423878711308,0.048361730013106154
0.024457088385117218,0.0007832860988079809,0.00490162706787392,0.005449907235621522,0.01605523782954387,0.1223172502823947,0.0009004952723998199,0.01590649329816381,0.01793238918987422,0.0004369543425550691,0.00475963826749167,0.00423435214412195,0.0001263423878711308,0.047116644823066836
0.02430814144001907,0.0009162073761814565,0.00490162706787392,0.005449907235621522,0.015727437578462823,0.12067874033341194,0.0009241925164103415,0.01590649329816381,0.018423470519278902,0.0004283866103481069,0.004415886614839494,0.004465316806528601,0.00011844598862918512,0.04587155963302752
0.024874139831392056,0.0008402523605394704,0.004833548914153447,0.005341682127396413,0.015671641791044775,0.12265240004468664,0.0009004952723998199,0.01590649329816381,0.018423470519278902,0.0004198188781411448,0.004415886614839494,0.0045679677675982255,0.00011054958938723944,0.04456094364351244
